zipcode, #_of_Chick_fil_a, #_of_Tacobells, #_of_Starbucks
03258, 0, 0, 0 
03259, 0, 0, 0 
03260, 0, 0, 0 
03261, 0, 0, 0 
03262, 0, 0, 0 
03263, 0, 0, 0 
03264, 0, 0, 0 
03266, 0, 0, 0 
03268, 0, 0, 0 
03269, 0, 0, 0 
03272, 0, 0, 0 
03273, 0, 0, 0 
03274, 0, 0, 0 
03275, 0, 0, 0 
03276, 0, 0, 0 
03278, 0, 0, 0 
03279, 0, 0, 0 
03280, 0, 0, 0 
03281, 0, 0, 0 
03282, 0, 0, 0 
03284, 0, 0, 0 
03285, 0, 0, 0 
03287, 0, 0, 0 
03289, 0, 0, 0 
03290, 0, 0, 0 
03291, 0, 0, 0 
03293, 0, 0, 0 
03298, 0, 0, 0 
03299, 0, 0, 0 
03301, 0, 0, 0 
03302, 0, 0, 0 
03303, 0, 0, 0 
03304, 0, 0, 0 
03305, 0, 0, 0 
03307, 0, 0, 0 
03431, 0, 0, 0 
03435, 0, 0, 0 
03440, 0, 0, 0 
03441, 0, 0, 0 
03442, 0, 0, 0 
03443, 0, 0, 0 
03444, 0, 0, 0 
03445, 0, 0, 0 
03446, 0, 0, 0 
03447, 0, 0, 0 
03448, 0, 0, 0 
03449, 0, 0, 0 
03450, 0, 0, 0 
03451, 0, 0, 0 
03452, 0, 0, 0 
03455, 0, 0, 0 
03456, 0, 0, 0 
03457, 0, 0, 0 
03458, 0, 0, 0 
03461, 0, 0, 0 
03462, 0, 0, 0 
03464, 0, 0, 0 
03465, 0, 0, 0 
03466, 0, 0, 0 
03467, 0, 0, 0 
03468, 0, 0, 0 
03469, 0, 0, 0 
03470, 0, 0, 0 
03561, 0, 0, 0 
03570, 0, 0, 0 
03574, 0, 0, 0 
03575, 0, 0, 0 
03576, 0, 0, 0 
03579, 0, 0, 0 
03580, 0, 0, 0 
03581, 0, 0, 0 
03582, 0, 0, 0 
03583, 0, 0, 0 
03584, 0, 0, 0 
03585, 0, 0, 0 
03586, 0, 0, 0 
03588, 0, 0, 0 
03589, 0, 0, 0 
03590, 0, 0, 0 
03592, 0, 0, 0 
03593, 0, 0, 0 
03595, 0, 0, 0 
03597, 0, 0, 0 
03598, 0, 0, 0 
03601, 0, 0, 0 
03602, 0, 0, 0 
03603, 0, 0, 0 
03604, 0, 0, 0 
03605, 0, 0, 0 
03607, 0, 0, 0 
03608, 0, 0, 0 
03609, 0, 0, 0 
03740, 0, 0, 0 
03741, 0, 0, 0 
03743, 0, 0, 0 
03745, 0, 0, 0 
03746, 0, 0, 0 
03748, 0, 0, 0 
03749, 0, 0, 0 
03750, 0, 0, 0 
03751, 0, 0, 0 
03752, 0, 0, 0 
03753, 0, 0, 0 
03754, 0, 0, 0 
03755, 0, 0, 0 
03756, 0, 0, 0 
03765, 0, 0, 0 
03766, 0, 0, 0 
03768, 0, 0, 0 
03769, 0, 0, 0 
03770, 0, 0, 0 
03771, 0, 0, 0 
03773, 0, 0, 0 
03774, 0, 0, 0 
03777, 0, 0, 0 
03779, 0, 0, 0 
03780, 0, 0, 0 
03781, 0, 0, 0 
03782, 0, 0, 0 
03784, 0, 0, 0 
03785, 0, 0, 0 
03801, 0, 0, 0 
03802, 0, 0, 0 
03803, 0, 0, 0 
03804, 0, 0, 0 
03805, 0, 0, 0 
03809, 0, 0, 0 
03810, 0, 0, 0 
03811, 0, 0, 0 
03812, 0, 0, 0 
03813, 0, 0, 0 
03814, 0, 0, 0 
03815, 0, 0, 0 
03816, 0, 0, 0 
03817, 0, 0, 0 
03818, 0, 0, 0 
03819, 0, 0, 0 
03820, 0, 0, 0 
03821, 0, 0, 0 
03822, 0, 0, 0 
03823, 0, 0, 0 
03824, 0, 0, 0 
03825, 0, 0, 0 
03826, 0, 0, 0 
03827, 0, 0, 0 
03830, 0, 0, 0 
03832, 0, 0, 0 
03833, 0, 0, 0 
03835, 0, 0, 0 
03836, 0, 0, 0 
03837, 0, 0, 0 
03838, 0, 0, 0 
03839, 0, 0, 0 
03840, 0, 0, 0 
03841, 0, 0, 0 
03842, 0, 0, 0 
03843, 0, 0, 0 
03844, 0, 0, 0 
03845, 0, 0, 0 
03846, 0, 0, 0 
03847, 0, 0, 0 
03848, 0, 0, 0 
03849, 0, 0, 0 
03850, 0, 0, 0 
03851, 0, 0, 0 
03852, 0, 0, 0 
03853, 0, 0, 0 
03854, 0, 0, 0 
03855, 0, 0, 0 
03856, 0, 0, 0 
03857, 0, 0, 0 
03858, 0, 0, 0 
03859, 0, 0, 0 
03860, 0, 0, 0 
03861, 0, 0, 0 
03862, 0, 0, 0 
03864, 0, 0, 0 
03865, 0, 0, 0 
03866, 0, 0, 0 
03867, 0, 0, 0 
03868, 0, 0, 0 
03869, 0, 0, 0 
03870, 0, 0, 0 
03871, 0, 0, 0 
03872, 0, 0, 0 
03873, 0, 0, 0 
03874, 0, 0, 0 
03875, 0, 0, 0 
03878, 0, 0, 0 
03882, 0, 0, 0 
03883, 0, 0, 0 
03884, 0, 0, 0 
03885, 0, 0, 0 
03886, 0, 0, 0 
03887, 0, 0, 0 
03890, 0, 0, 0 
03894, 0, 0, 0 
03896, 0, 0, 0 
03897, 0, 0, 0 
03901, 0, 0, 0 
03902, 0, 0, 0 
03903, 0, 0, 0 
03904, 0, 0, 0 
03905, 0, 0, 0 
03906, 0, 0, 0 
03907, 0, 0, 0 
03908, 0, 0, 0 
03909, 0, 0, 0 
03910, 0, 0, 0 
03911, 0, 0, 0 
04001, 0, 0, 0 
04002, 0, 0, 0 
04003, 0, 0, 0 
04004, 0, 0, 0 
04005, 0, 0, 0 
04006, 0, 0, 0 
04007, 0, 0, 0 
04008, 0, 0, 0 
04009, 0, 0, 0 
04010, 0, 0, 0 
04011, 0, 0, 0 
04013, 0, 0, 0 
04014, 0, 0, 0 
04015, 0, 0, 0 
04016, 0, 0, 0 
04017, 0, 0, 0 
04019, 0, 0, 0 
04020, 0, 0, 0 
04021, 0, 0, 0 
04022, 0, 0, 0 
04024, 0, 0, 0 
04027, 0, 0, 0 
04028, 0, 0, 0 
04029, 0, 0, 0 
04030, 0, 0, 0 
04032, 0, 0, 0 
04033, 0, 0, 0 
04034, 0, 0, 0 
04037, 0, 0, 0 
04038, 0, 0, 0 
04039, 0, 0, 0 
04040, 0, 0, 0 
04041, 0, 0, 0 
04042, 0, 0, 0 
04043, 0, 0, 0 
04046, 0, 0, 0 
04047, 0, 0, 0 
04048, 0, 0, 0 
04049, 0, 0, 0 
04050, 0, 0, 0 
04051, 0, 0, 0 
04054, 0, 0, 0 
04055, 0, 0, 0 
04056, 0, 0, 0 
04057, 0, 0, 0 
04061, 0, 0, 0 
04062, 0, 0, 0 
04063, 0, 0, 0 
04064, 0, 0, 0 
04066, 0, 0, 0 
04068, 0, 0, 0 
04069, 0, 0, 0 
04070, 0, 0, 0 
04071, 0, 0, 0 
04072, 0, 0, 0 
04073, 0, 0, 0 
04074, 0, 0, 0 
04075, 0, 0, 0 
04076, 0, 0, 0 
04077, 0, 0, 0 
04078, 0, 0, 0 
04079, 0, 0, 0 
04082, 0, 0, 0 
04083, 0, 0, 0 
04084, 0, 0, 0 
04085, 0, 0, 0 
04086, 0, 0, 0 
04087, 0, 0, 0 
04088, 0, 0, 0 
04090, 0, 0, 0 
04091, 0, 0, 0 
04092, 0, 0, 0 
04093, 0, 0, 0 
04094, 0, 0, 0 
04095, 0, 0, 0 
04096, 0, 0, 0 
04097, 0, 0, 0 
04098, 0, 0, 0 
04101, 0, 0, 0 
04102, 0, 0, 0 
04103, 0, 0, 0 
04104, 0, 0, 0 
04105, 0, 0, 0 
04106, 0, 0, 0 
04107, 0, 0, 0 
04108, 0, 0, 0 
04109, 0, 0, 0 
04110, 0, 0, 0 
04112, 0, 0, 0 
04116, 0, 0, 0 
04122, 0, 0, 0 
04123, 0, 0, 0 
04124, 0, 0, 0 
04210, 0, 0, 0 
04211, 0, 0, 0 
04212, 0, 0, 0 
04216, 0, 0, 0 
04217, 0, 0, 0 
04219, 0, 0, 0 
04220, 0, 0, 0 
04221, 0, 0, 0 
04222, 0, 0, 0 
04223, 0, 0, 0 
04224, 0, 0, 0 
04225, 0, 0, 0 
04226, 0, 0, 0 
04227, 0, 0, 0 
04228, 0, 0, 0 
04230, 0, 0, 0 
04231, 0, 0, 0 
04234, 0, 0, 0 
04236, 0, 0, 0 
04237, 0, 0, 0 
04238, 0, 0, 0 
04239, 0, 0, 0 
04240, 0, 0, 0 
04241, 0, 0, 0 
04243, 0, 0, 0 
04250, 0, 0, 0 
04252, 0, 0, 0 
04253, 0, 0, 0 
04254, 0, 0, 0 
04255, 0, 0, 0 
04256, 0, 0, 0 
04257, 0, 0, 0 
04258, 0, 0, 0 
04259, 0, 0, 0 
04260, 0, 0, 0 
04261, 0, 0, 0 
04262, 0, 0, 0 
04263, 0, 0, 0 
04265, 0, 0, 0 
04266, 0, 0, 0 
04267, 0, 0, 0 
04268, 0, 0, 0 
04270, 0, 0, 0 
04271, 0, 0, 0 
04274, 0, 0, 0 
04275, 0, 0, 0 
04276, 0, 0, 0 
04280, 0, 0, 0 
04281, 0, 0, 0 
04282, 0, 0, 0 
04284, 0, 0, 0 
04285, 0, 0, 0 
04286, 0, 0, 0 
04287, 0, 0, 0 
04288, 0, 0, 0 
04289, 0, 0, 0 
04290, 0, 0, 0 
04291, 0, 0, 0 
04292, 0, 0, 0 
04294, 0, 0, 0 
04330, 0, 0, 0 
04332, 0, 0, 0 
04333, 0, 0, 0 
04336, 0, 0, 0 
04338, 0, 0, 0 
04341, 0, 0, 0 
04342, 0, 0, 0 
04343, 0, 0, 0 
04344, 0, 0, 0 
04345, 0, 0, 0 
04346, 0, 0, 0 
04347, 0, 0, 0 
04348, 0, 0, 0 
04349, 0, 0, 0 
04350, 0, 0, 0 
04351, 0, 0, 0 
04352, 0, 0, 0 
04353, 0, 0, 0 
04354, 0, 0, 0 
04355, 0, 0, 0 
04357, 0, 0, 0 
04358, 0, 0, 0 
04359, 0, 0, 0 
04360, 0, 0, 0 
04363, 0, 0, 0 
04364, 0, 0, 0 
04401, 1, 0, 0 
04402, 0, 0, 0 
04406, 0, 0, 0 
04408, 0, 0, 0 
04410, 0, 0, 0 
04411, 0, 0, 0 
04412, 0, 0, 0 
04413, 0, 0, 0 
04414, 0, 0, 0 
04415, 0, 0, 0 
04416, 0, 0, 0 
04417, 0, 0, 0 
04418, 0, 0, 0 
04419, 0, 0, 0 
04420, 0, 0, 0 
04421, 0, 0, 0 
04422, 0, 0, 0 
04423, 0, 0, 0 
04424, 0, 0, 0 
04426, 0, 0, 0 
04427, 0, 0, 0 
04428, 0, 0, 0 
04429, 0, 0, 0 
04430, 0, 0, 0 
04431, 0, 0, 0 
04434, 0, 0, 0 
04435, 0, 0, 0 
04438, 0, 0, 0 
04441, 0, 0, 0 
04442, 0, 0, 0 
04443, 0, 0, 0 
04444, 0, 0, 0 
04448, 0, 0, 0 
04449, 0, 0, 0 
04450, 0, 0, 0 
04451, 0, 0, 0 
04453, 0, 0, 0 
04454, 0, 0, 0 
04455, 0, 0, 0 
04456, 0, 0, 0 
04457, 0, 0, 0 
04459, 0, 0, 0 
04460, 0, 0, 0 
04461, 0, 0, 0 
04462, 0, 0, 0 
04463, 0, 0, 0 
04464, 0, 0, 0 
04467, 0, 0, 0 
04468, 0, 0, 0 
04469, 0, 0, 0 
04471, 0, 0, 0 
04472, 0, 0, 0 
04473, 0, 0, 0 
04474, 0, 0, 0 
04475, 0, 0, 0 
04476, 0, 0, 0 
04478, 0, 0, 0 
04479, 0, 0, 0 
04481, 0, 0, 0 
04485, 0, 0, 0 
04487, 0, 0, 0 
04488, 0, 0, 0 
04489, 0, 0, 0 
04490, 0, 0, 0 
04491, 0, 0, 0 
04492, 0, 0, 0 
04493, 0, 0, 0 
04495, 0, 0, 0 
04496, 0, 0, 0 
04497, 0, 0, 0 
04530, 0, 0, 0 
04535, 0, 0, 0 
04537, 0, 0, 0 
04538, 0, 0, 0 
04539, 0, 0, 0 
04541, 0, 0, 0 
04543, 0, 0, 0 
04544, 0, 0, 0 
04547, 0, 0, 0 
04548, 0, 0, 0 
04549, 0, 0, 0 
04551, 0, 0, 0 
04553, 0, 0, 0 
04554, 0, 0, 0 
04555, 0, 0, 0 
04556, 0, 0, 0 
04558, 0, 0, 0 
04562, 0, 0, 0 
04563, 0, 0, 0 
04564, 0, 0, 0 
04565, 0, 0, 0 
04568, 0, 0, 0 
04570, 0, 0, 0 
04571, 0, 0, 0 
04572, 0, 0, 0 
04573, 0, 0, 0 
04574, 0, 0, 0 
04575, 0, 0, 0 
04576, 0, 0, 0 
04578, 0, 0, 0 
04579, 0, 0, 0 
04605, 0, 0, 0 
04606, 0, 0, 0 
04607, 0, 0, 0 
04609, 0, 0, 0 
04611, 0, 0, 0 
04612, 0, 0, 0 
04613, 0, 0, 0 
04614, 0, 0, 0 
04615, 0, 0, 0 
04616, 0, 0, 0 
04617, 0, 0, 0 
04619, 0, 0, 0 
04622, 0, 0, 0 
04623, 0, 0, 0 
04624, 0, 0, 0 
04625, 0, 0, 0 
04626, 0, 0, 0 
04627, 0, 0, 0 
04628, 0, 0, 0 
04629, 0, 0, 0 
04630, 0, 0, 0 
04631, 0, 0, 0 
04634, 0, 0, 0 
04635, 0, 0, 0 
04637, 0, 0, 0 
04640, 0, 0, 0 
04642, 0, 0, 0 
04643, 0, 0, 0 
04644, 0, 0, 0 
04645, 0, 0, 0 
04646, 0, 0, 0 
04648, 0, 0, 0 
04649, 0, 0, 0 
04650, 0, 0, 0 
04652, 0, 0, 0 
04653, 0, 0, 0 
04654, 0, 0, 0 
04655, 0, 0, 0 
04657, 0, 0, 0 
04658, 0, 0, 0 
04660, 0, 0, 0 
04662, 0, 0, 0 
04664, 0, 0, 0 
04666, 0, 0, 0 
04667, 0, 0, 0 
04668, 0, 0, 0 
04669, 0, 0, 0 
04671, 0, 0, 0 
04672, 0, 0, 0 
04673, 0, 0, 0 
04674, 0, 0, 0 
04675, 0, 0, 0 
04676, 0, 0, 0 
04677, 0, 0, 0 
04679, 0, 0, 0 
04680, 0, 0, 0 
04681, 0, 0, 0 
04683, 0, 0, 0 
04684, 0, 0, 0 
04685, 0, 0, 0 
04686, 0, 0, 0 
04691, 0, 0, 0 
04693, 0, 0, 0 
04694, 0, 0, 0 
04730, 0, 0, 0 
04732, 0, 0, 0 
04733, 0, 0, 0 
04734, 0, 0, 0 
04735, 0, 0, 0 
04736, 0, 0, 0 
04737, 0, 0, 0 
04738, 0, 0, 0 
04739, 0, 0, 0 
04740, 0, 0, 0 
04741, 0, 0, 0 
04742, 0, 0, 0 
04743, 0, 0, 0 
04744, 0, 0, 0 
04745, 0, 0, 0 
04746, 0, 0, 0 
04747, 0, 0, 0 
04750, 0, 0, 0 
04751, 0, 0, 0 
04756, 0, 0, 0 
04757, 0, 0, 0 
04758, 0, 0, 0 
04760, 0, 0, 0 
04761, 0, 0, 0 
04762, 0, 0, 0 
04763, 0, 0, 0 
04764, 0, 0, 0 
04765, 0, 0, 0 
04766, 0, 0, 0 
04768, 0, 0, 0 
04769, 0, 0, 0 
04772, 0, 0, 0 
04773, 0, 0, 0 
04774, 0, 0, 0 
04775, 0, 0, 0 
04776, 0, 0, 0 
04777, 0, 0, 0 
04779, 0, 0, 0 
04780, 0, 0, 0 
04781, 0, 0, 0 
04783, 0, 0, 0 
04785, 0, 0, 0 
04786, 0, 0, 0 
04787, 0, 0, 0 
04841, 0, 0, 0 
04843, 0, 0, 0 
04846, 0, 0, 0 
04847, 0, 0, 0 
04848, 0, 0, 0 
04849, 0, 0, 0 
04850, 0, 0, 0 
04851, 0, 0, 0 
04852, 0, 0, 0 
04853, 0, 0, 0 
04854, 0, 0, 0 
04855, 0, 0, 0 
04856, 0, 0, 0 
04857, 0, 0, 0 
04858, 0, 0, 0 
04859, 0, 0, 0 
04860, 0, 0, 0 
04861, 0, 0, 0 
04862, 0, 0, 0 
04863, 0, 0, 0 
04864, 0, 0, 0 
04865, 0, 0, 0 
04901, 0, 0, 0 
04903, 0, 0, 0 
04910, 0, 0, 0 
04911, 0, 0, 0 
04912, 0, 0, 0 
04915, 0, 0, 0 
04917, 0, 0, 0 
04918, 0, 0, 0 
04920, 0, 0, 0 
04921, 0, 0, 0 
04922, 0, 0, 0 
04923, 0, 0, 0 
04924, 0, 0, 0 
04925, 0, 0, 0 
04926, 0, 0, 0 
04927, 0, 0, 0 
04928, 0, 0, 0 
04929, 0, 0, 0 
04930, 0, 0, 0 
04932, 0, 0, 0 
04933, 0, 0, 0 
04935, 0, 0, 0 
04936, 0, 0, 0 
04937, 0, 0, 0 
04938, 0, 0, 0 
04939, 0, 0, 0 
04940, 0, 0, 0 
04941, 0, 0, 0 
04942, 0, 0, 0 
04943, 0, 0, 0 
04944, 0, 0, 0 
04945, 0, 0, 0 
04947, 0, 0, 0 
04949, 0, 0, 0 
04950, 0, 0, 0 
04951, 0, 0, 0 
04952, 0, 0, 0 
04953, 0, 0, 0 
04954, 0, 0, 0 
04955, 0, 0, 0 
04956, 0, 0, 0 
04957, 0, 0, 0 
04958, 0, 0, 0 
04961, 0, 0, 0 
04962, 0, 0, 0 
04963, 0, 0, 0 
04964, 0, 0, 0 
04965, 0, 0, 0 
04966, 0, 0, 0 
04967, 0, 0, 0 
04969, 0, 0, 0 
04970, 0, 0, 0 
04971, 0, 0, 0 
04972, 0, 0, 0 
04973, 0, 0, 0 
04974, 0, 0, 0 
04975, 0, 0, 0 
04976, 0, 0, 0 
04978, 0, 0, 0 
04979, 0, 0, 0 
04981, 0, 0, 0 
04982, 0, 0, 0 
04983, 0, 0, 0 
04984, 0, 0, 0 
04985, 0, 0, 0 
04986, 0, 0, 0 
04987, 0, 0, 0 
04988, 0, 0, 0 
04989, 0, 0, 0 
04992, 0, 0, 0 
05001, 0, 0, 0 
05009, 0, 0, 0 
05030, 0, 0, 0 
05031, 0, 0, 0 
05032, 0, 0, 0 
05033, 0, 0, 0 
05034, 0, 0, 0 
05035, 0, 0, 0 
05036, 0, 0, 0 
05037, 0, 0, 0 
05038, 0, 0, 0 
05039, 0, 0, 0 
05040, 0, 0, 0 
05041, 0, 0, 0 
05042, 0, 0, 0 
05043, 0, 0, 0 
05045, 0, 0, 0 
05046, 0, 0, 0 
05047, 0, 0, 0 
05048, 0, 0, 0 
05049, 0, 0, 0 
05050, 0, 0, 0 
05051, 0, 0, 0 
05052, 0, 0, 0 
05053, 0, 0, 0 
05054, 0, 0, 0 
05055, 0, 0, 0 
05056, 0, 0, 0 
05058, 0, 0, 0 
05059, 0, 0, 0 
05060, 0, 0, 0 
05061, 0, 0, 0 
05062, 0, 0, 0 
05065, 0, 0, 0 
05067, 0, 0, 0 
05068, 0, 0, 0 
05069, 0, 0, 0 
05070, 0, 0, 0 
05071, 0, 0, 0 
05072, 0, 0, 0 
05073, 0, 0, 0 
05074, 0, 0, 0 
05075, 0, 0, 0 
05076, 0, 0, 0 
05077, 0, 0, 0 
05079, 0, 0, 0 
05081, 0, 0, 0 
05083, 0, 0, 0 
05084, 0, 0, 0 
05085, 0, 0, 0 
05086, 0, 0, 0 
05088, 0, 0, 0 
05089, 0, 0, 0 
05091, 0, 0, 0 
05101, 0, 0, 0 
05141, 0, 0, 0 
05142, 0, 0, 0 
05143, 0, 0, 0 
05144, 0, 0, 0 
05146, 0, 0, 0 
05148, 0, 0, 0 
05149, 0, 0, 0 
05150, 0, 0, 0 
05151, 0, 0, 0 
05152, 0, 0, 0 
05153, 0, 0, 0 
05154, 0, 0, 0 
05155, 0, 0, 0 
05156, 0, 0, 0 
05158, 0, 0, 0 
05159, 0, 0, 0 
05161, 0, 0, 0 
05201, 0, 0, 0 
05250, 0, 0, 0 
05251, 0, 0, 0 
05252, 0, 0, 0 
05253, 0, 0, 0 
05254, 0, 0, 0 
05255, 0, 0, 0 
05257, 0, 0, 0 
05260, 0, 0, 0 
05261, 0, 0, 0 
05262, 0, 0, 0 
05301, 0, 0, 0 
05302, 0, 0, 0 
05303, 0, 0, 0 
05304, 0, 0, 0 
05340, 0, 0, 0 
05341, 0, 0, 0 
05342, 0, 0, 0 
05343, 0, 0, 0 
05344, 0, 0, 0 
05345, 0, 0, 0 
05346, 0, 0, 0 
05350, 0, 0, 0 
05351, 0, 0, 0 
05352, 0, 0, 0 
05353, 0, 0, 0 
05354, 0, 0, 0 
05355, 0, 0, 0 
05356, 0, 0, 0 
05357, 0, 0, 0 
05358, 0, 0, 0 
05359, 0, 0, 0 
05360, 0, 0, 0 
05361, 0, 0, 0 
05362, 0, 0, 0 
05363, 0, 0, 0 
05401, 0, 0, 0 
05402, 0, 0, 0 
05403, 0, 0, 0 
05404, 0, 0, 0 
05405, 0, 0, 0 
05406, 0, 0, 0 
05407, 0, 0, 0 
05408, 0, 0, 0 
05439, 0, 0, 0 
05440, 0, 0, 0 
05441, 0, 0, 0 
05442, 0, 0, 0 
05443, 0, 0, 0 
05444, 0, 0, 0 
05445, 0, 0, 0 
05446, 0, 0, 0 
05447, 0, 0, 0 
05448, 0, 0, 0 
05449, 0, 0, 0 
05450, 0, 0, 0 
05451, 0, 0, 0 
05452, 0, 0, 0 
05453, 0, 0, 0 
05454, 0, 0, 0 
05455, 0, 0, 0 
05456, 0, 0, 0 
05457, 0, 0, 0 
05458, 0, 0, 0 
05459, 0, 0, 0 
05460, 0, 0, 0 
05461, 0, 0, 0 
05462, 0, 0, 0 
05463, 0, 0, 0 
05464, 0, 0, 0 
05465, 0, 0, 0 
05466, 0, 0, 0 
05468, 0, 0, 0 
05469, 0, 0, 0 
05470, 0, 0, 0 
05471, 0, 0, 0 
05472, 0, 0, 0 
05473, 0, 0, 0 
05474, 0, 0, 0 
05476, 0, 0, 0 
05477, 0, 0, 0 
05478, 0, 0, 0 
05479, 0, 0, 0 
05481, 0, 0, 0 
05482, 0, 0, 0 
05483, 0, 0, 0 
05485, 0, 0, 0 
05486, 0, 0, 0 
05487, 0, 0, 0 
05488, 0, 0, 0 
05489, 0, 0, 0 
05490, 0, 0, 0 
05491, 0, 0, 0 
05492, 0, 0, 0 
05494, 0, 0, 0 
05495, 0, 0, 0 
05501, 0, 0, 0 
05544, 0, 0, 0 
05601, 0, 0, 0 
05602, 0, 0, 0 
05603, 0, 0, 0 
05604, 0, 0, 0 
05609, 0, 0, 0 
05620, 0, 0, 0 
05633, 0, 0, 0 
05640, 0, 0, 0 
05641, 0, 0, 0 
05647, 0, 0, 0 
05648, 0, 0, 0 
05649, 0, 0, 0 
05650, 0, 0, 0 
05651, 0, 0, 0 
05652, 0, 0, 0 
05653, 0, 0, 0 
05654, 0, 0, 0 
05655, 0, 0, 0 
05656, 0, 0, 0 
05657, 0, 0, 0 
05658, 0, 0, 0 
05660, 0, 0, 0 
05661, 0, 0, 0 
05662, 0, 0, 0 
05663, 0, 0, 0 
05664, 0, 0, 0 
05665, 0, 0, 0 
05666, 0, 0, 0 
05667, 0, 0, 0 
05669, 0, 0, 0 
05670, 0, 0, 0 
05671, 0, 0, 0 
05672, 0, 0, 0 
05673, 0, 0, 0 
05674, 0, 0, 0 
05675, 0, 0, 0 
05676, 0, 0, 0 
05677, 0, 0, 0 
05678, 0, 0, 0 
05679, 0, 0, 0 
05680, 0, 0, 0 
05681, 0, 0, 0 
05682, 0, 0, 0 
05701, 0, 0, 0 
05702, 0, 0, 0 
05730, 0, 0, 0 
05731, 0, 0, 0 
05732, 0, 0, 0 
05733, 0, 0, 0 
05734, 0, 0, 0 
05735, 0, 0, 0 
05736, 0, 0, 0 
05737, 0, 0, 0 
05738, 0, 0, 0 
05739, 0, 0, 0 
05740, 0, 0, 0 
05741, 0, 0, 0 
05742, 0, 0, 0 
05743, 0, 0, 0 
05744, 0, 0, 0 
05745, 0, 0, 0 
05746, 0, 0, 0 
05747, 0, 0, 0 
05748, 0, 0, 0 
05750, 0, 0, 0 
05751, 0, 0, 0 
05753, 0, 0, 0 
05757, 0, 0, 0 
05758, 0, 0, 0 
05759, 0, 0, 0 
05760, 0, 0, 0 
05761, 0, 0, 0 
05762, 0, 0, 0 
05763, 0, 0, 0 
05764, 0, 0, 0 
05765, 0, 0, 0 
05766, 0, 0, 0 
05767, 0, 0, 0 
05768, 0, 0, 0 
05769, 0, 0, 0 
05770, 0, 0, 0 
05772, 0, 0, 0 
05773, 0, 0, 0 
05774, 0, 0, 0 
05775, 0, 0, 0 
05776, 0, 0, 0 
05777, 0, 0, 0 
05778, 0, 0, 0 
05819, 0, 0, 0 
05820, 0, 0, 0 
05821, 0, 0, 0 
05822, 0, 0, 0 
05823, 0, 0, 0 
05824, 0, 0, 0 
05825, 0, 0, 0 
05826, 0, 0, 0 
05827, 0, 0, 0 
05828, 0, 0, 0 
05829, 0, 0, 0 
05830, 0, 0, 0 
05832, 0, 0, 0 
05833, 0, 0, 0 
05836, 0, 0, 0 
05837, 0, 0, 0 
05838, 0, 0, 0 
05839, 0, 0, 0 
05840, 0, 0, 0 
05841, 0, 0, 0 
05842, 0, 0, 0 
05843, 0, 0, 0 
05845, 0, 0, 0 
05846, 0, 0, 0 
05847, 0, 0, 0 
05848, 0, 0, 0 
05849, 0, 0, 0 
05850, 0, 0, 0 
05851, 0, 0, 0 
05853, 0, 0, 0 
05855, 0, 0, 0 
05857, 0, 0, 0 
05858, 0, 0, 0 
05859, 0, 0, 0 
05860, 0, 0, 0 
05861, 0, 0, 0 
05862, 0, 0, 0 
05863, 0, 0, 0 
05866, 0, 0, 0 
05867, 0, 0, 0 
05868, 0, 0, 0 
05871, 0, 0, 0 
05872, 0, 0, 0 
05873, 0, 0, 0 
05874, 0, 0, 0 
05875, 0, 0, 0 
05901, 0, 0, 0 
05902, 0, 0, 0 
05903, 0, 0, 0 
05904, 0, 0, 0 
05905, 0, 0, 0 
05906, 0, 0, 0 
05907, 0, 0, 0 
06001, 0, 0, 0 
06002, 0, 0, 0 
06006, 0, 0, 0 
06010, 0, 0, 0 
06011, 0, 0, 0 
06013, 0, 0, 0 
06016, 0, 0, 0 
06018, 0, 0, 0 
06019, 0, 0, 0 
06020, 0, 0, 0 
06021, 0, 0, 0 
06022, 0, 0, 0 
06023, 0, 0, 0 
06024, 0, 0, 0 
06025, 0, 0, 0 
06026, 0, 0, 0 
06027, 0, 0, 0 
06028, 0, 0, 0 
06029, 0, 0, 0 
06030, 0, 0, 0 
06031, 0, 0, 0 
06032, 0, 0, 0 
06033, 0, 0, 0 
06034, 0, 0, 0 
06035, 0, 0, 0 
06037, 0, 0, 0 
06039, 0, 0, 0 
06040, 0, 0, 0 
06041, 0, 0, 0 
06042, 0, 0, 0 
06043, 0, 0, 0 
06045, 0, 0, 0 
06050, 0, 0, 0 
06051, 0, 0, 0 
06052, 0, 0, 0 
06053, 0, 0, 0 
06057, 0, 0, 0 
06058, 0, 0, 0 
06059, 0, 0, 0 
06060, 0, 0, 0 
06061, 0, 0, 0 
06062, 0, 0, 0 
06063, 0, 0, 0 
06064, 0, 0, 0 
06065, 0, 0, 0 
06066, 0, 0, 0 
06067, 0, 0, 0 
06068, 0, 0, 0 
06069, 0, 0, 0 
06070, 0, 0, 0 
06071, 0, 0, 0 
06072, 0, 0, 0 
06073, 0, 0, 0 
06074, 0, 0, 0 
06075, 0, 0, 0 
06076, 0, 0, 0 
06077, 0, 0, 0 
06078, 0, 0, 0 
06079, 0, 0, 0 
06080, 0, 0, 0 
06081, 0, 0, 0 
06082, 1, 0, 0 
06083, 0, 0, 0 
06084, 0, 0, 0 
06085, 0, 0, 0 
06087, 0, 0, 0 
06088, 0, 0, 0 
06089, 0, 0, 0 
06090, 0, 0, 0 
06091, 0, 0, 0 
06092, 0, 0, 0 
06093, 0, 0, 0 
06094, 0, 0, 0 
