zipcode, #_of_Chick_fil_a, #_of_Tacobells, #_of_Starbucks
77547, 0, 0, 0 
77549, 0, 0, 0 
77550, 1, 0, 1 
77551, 0, 1, 3 
77552, 0, 0, 0 
77553, 0, 0, 0 
77554, 0, 0, 0 
77555, 1, 0, 0 
77560, 0, 0, 0 
77561, 0, 0, 0 
77562, 0, 0, 0 
77563, 0, 0, 0 
77564, 0, 0, 0 
77565, 1, 0, 2 
77566, 1, 1, 1 
77568, 0, 1, 0 
77571, 1, 2, 0 
77572, 0, 0, 0 
77573, 1, 2, 8 
77574, 0, 0, 0 
77575, 0, 1, 0 
77577, 0, 0, 0 
77578, 0, 1, 0 
77580, 0, 0, 0 
77581, 2, 2, 2 
77582, 0, 0, 0 
77583, 0, 0, 0 
77584, 2, 1, 4 
77585, 0, 0, 0 
77586, 0, 0, 0 
77587, 0, 0, 0 
77588, 0, 0, 0 
77590, 0, 1, 1 
77591, 0, 0, 1 
77592, 0, 0, 0 
77597, 0, 0, 0 
77598, 1, 1, 5 
77611, 0, 1, 0 
77612, 0, 0, 0 
77613, 0, 0, 0 
77614, 0, 0, 0 
77615, 0, 0, 0 
77616, 0, 0, 0 
77617, 0, 0, 0 
77619, 0, 1, 0 
77622, 0, 0, 0 
77623, 0, 0, 0 
77624, 0, 0, 0 
77625, 0, 0, 0 
77626, 0, 0, 0 
77627, 0, 1, 1 
77629, 0, 0, 0 
77630, 0, 1, 0 
77631, 0, 0, 0 
77632, 0, 0, 0 
77639, 0, 0, 0 
77640, 1, 1, 0 
77641, 0, 0, 0 
77642, 0, 0, 1 
77643, 0, 0, 0 
77650, 0, 0, 0 
77651, 0, 0, 0 
77655, 0, 0, 0 
77656, 0, 0, 0 
77657, 0, 1, 0 
77659, 0, 0, 0 
77660, 0, 0, 0 
77661, 0, 0, 0 
77662, 0, 1, 0 
77663, 0, 0, 0 
77664, 0, 0, 0 
77665, 0, 1, 0 
77670, 0, 0, 0 
77701, 1, 1, 1 
77702, 0, 0, 0 
77703, 0, 0, 0 
77704, 0, 0, 0 
77705, 1, 1, 0 
77706, 2, 2, 2 
77707, 0, 0, 0 
77708, 0, 0, 1 
77709, 0, 0, 0 
77710, 0, 0, 0 
77713, 0, 0, 0 
77720, 0, 0, 0 
77725, 0, 0, 0 
77726, 0, 0, 0 
77801, 0, 0, 1 
77802, 1, 1, 2 
77803, 0, 1, 0 
77805, 0, 0, 0 
77806, 0, 0, 0 
77807, 0, 0, 0 
77808, 0, 0, 0 
77830, 0, 0, 0 
77831, 0, 0, 0 
77833, 0, 1, 1 
77834, 0, 0, 0 
77835, 0, 0, 0 
77836, 0, 0, 0 
77837, 0, 0, 0 
77838, 0, 0, 0 
77840, 1, 2, 5 
77841, 0, 0, 0 
77842, 0, 0, 0 
77843, 2, 0, 2 
77844, 0, 0, 0 
77845, 1, 1, 2 
77850, 0, 0, 0 
77852, 0, 0, 0 
77853, 0, 0, 0 
77855, 0, 0, 0 
77856, 0, 0, 0 
77857, 0, 0, 0 
77859, 0, 0, 0 
77861, 0, 0, 0 
77862, 0, 0, 0 
77863, 0, 0, 0 
77864, 0, 1, 0 
77865, 0, 0, 0 
77866, 0, 0, 0 
77867, 0, 0, 0 
77868, 0, 0, 0 
77869, 0, 0, 0 
77870, 0, 0, 0 
77871, 0, 0, 0 
77872, 0, 0, 0 
77873, 0, 0, 0 
77875, 0, 0, 0 
77876, 0, 0, 0 
77878, 0, 0, 0 
77879, 0, 0, 0 
77880, 0, 0, 0 
77881, 0, 0, 0 
77882, 0, 0, 0 
77901, 2, 1, 0 
77902, 0, 0, 0 
77903, 0, 0, 0 
77904, 1, 1, 2 
77905, 0, 0, 0 
77950, 0, 0, 0 
77951, 0, 0, 0 
77954, 0, 0, 0 
77957, 0, 0, 0 
77960, 0, 0, 0 
77961, 0, 0, 0 
77962, 0, 0, 0 
77963, 0, 0, 0 
77964, 0, 0, 0 
77967, 0, 0, 0 
77968, 0, 0, 0 
77969, 0, 0, 0 
77970, 0, 0, 0 
77971, 0, 0, 0 
77973, 0, 0, 0 
77974, 0, 0, 0 
77975, 0, 0, 0 
77976, 0, 0, 0 
77977, 0, 0, 0 
77978, 0, 0, 0 
77979, 0, 0, 0 
77982, 0, 0, 0 
77983, 0, 0, 0 
77984, 0, 0, 0 
77986, 0, 0, 0 
77987, 0, 0, 0 
77988, 0, 0, 0 
77989, 0, 0, 0 
77990, 0, 0, 0 
77991, 0, 0, 0 
77993, 0, 0, 0 
77994, 0, 0, 0 
77995, 0, 0, 0 
78001, 0, 0, 0 
78002, 0, 0, 0 
78003, 0, 0, 0 
78004, 0, 0, 0 
78005, 0, 0, 0 
78006, 0, 1, 1 
78007, 0, 0, 0 
78008, 0, 0, 0 
78009, 0, 0, 0 
78010, 0, 0, 0 
78011, 0, 0, 0 
78012, 0, 0, 0 
78013, 0, 0, 0 
78014, 0, 0, 0 
78015, 0, 0, 0 
78016, 0, 0, 0 
78017, 0, 0, 0 
78019, 0, 0, 0 
78021, 0, 0, 0 
78022, 0, 0, 0 
78023, 0, 1, 1 
78024, 0, 0, 0 
78025, 0, 0, 0 
78026, 0, 0, 0 
78027, 0, 0, 0 
78028, 1, 1, 1 
78029, 0, 0, 0 
78039, 0, 0, 0 
78040, 0, 0, 0 
78041, 3, 2, 3 
78042, 0, 0, 0 
78043, 1, 0, 1 
78044, 0, 0, 0 
78045, 1, 1, 1 
78046, 0, 0, 0 
78049, 0, 0, 0 
78050, 0, 0, 0 
78052, 0, 1, 0 
78053, 0, 0, 0 
78054, 0, 0, 0 
78055, 0, 0, 0 
78056, 0, 0, 0 
78057, 0, 0, 0 
78058, 0, 0, 0 
78059, 0, 0, 0 
78060, 0, 0, 0 
78061, 0, 0, 0 
78062, 0, 0, 0 
78063, 0, 0, 0 
78064, 0, 1, 0 
78065, 0, 0, 0 
78066, 0, 0, 0 
78067, 0, 0, 0 
78069, 0, 0, 0 
78070, 0, 0, 0 
78071, 0, 0, 0 
78072, 0, 0, 0 
78073, 0, 0, 0 
78074, 0, 0, 0 
78075, 0, 0, 0 
78076, 0, 0, 0 
78101, 0, 0, 0 
78102, 0, 0, 0 
78104, 0, 0, 0 
78107, 0, 0, 0 
78108, 0, 1, 0 
78109, 0, 1, 1 
78111, 0, 0, 0 
78112, 0, 0, 0 
78113, 0, 0, 0 
78114, 0, 1, 0 
78115, 0, 0, 0 
78116, 0, 0, 0 
78117, 0, 0, 0 
78118, 0, 0, 0 
78119, 0, 1, 0 
78121, 0, 1, 0 
78122, 0, 0, 0 
78123, 0, 0, 0 
78124, 0, 0, 0 
78125, 0, 0, 0 
78130, 1, 2, 2 
78131, 0, 0, 0 
78132, 1, 1, 0 
78133, 0, 0, 0 
78135, 0, 0, 0 
78140, 0, 0, 0 
78141, 0, 0, 0 
78142, 0, 0, 0 
78143, 0, 0, 0 
78144, 0, 0, 0 
78145, 0, 0, 0 
78146, 0, 0, 0 
78147, 0, 0, 0 
78148, 0, 1, 0 
78150, 0, 0, 1 
78151, 0, 0, 0 
78152, 0, 0, 0 
78154, 2, 1, 3 
78155, 0, 1, 1 
78156, 0, 0, 0 
78159, 0, 0, 0 
78160, 0, 0, 0 
78161, 0, 0, 0 
78162, 0, 0, 0 
78163, 0, 0, 1 
78164, 0, 0, 0 
78201, 0, 0, 3 
78202, 0, 0, 0 
78203, 0, 0, 0 
78204, 0, 0, 0 
78205, 0, 0, 4 
78206, 0, 0, 0 
78207, 0, 0, 1 
78208, 0, 1, 0 
78209, 2, 1, 5 
78210, 0, 0, 0 
78211, 0, 0, 0 
78212, 0, 1, 1 
78213, 0, 0, 1 
78214, 0, 0, 0 
78215, 0, 0, 1 
78216, 2, 2, 8 
78217, 0, 1, 0 
78218, 0, 2, 2 
78219, 0, 0, 0 
78220, 0, 0, 0 
78221, 0, 1, 1 
78222, 0, 1, 0 
78223, 2, 1, 2 
78224, 2, 1, 1 
78225, 0, 0, 0 
78226, 0, 0, 0 
78227, 1, 4, 0 
78228, 1, 1, 1 
78229, 1, 1, 4 
78230, 0, 0, 5 
78231, 1, 0, 2 
78232, 1, 1, 4 
78233, 0, 1, 1 
78234, 0, 0, 1 
78235, 0, 0, 0 
78236, 0, 0, 2 
78237, 0, 1, 0 
78238, 2, 2, 2 
78239, 0, 0, 0 
78240, 1, 1, 3 
78241, 0, 0, 0 
78242, 0, 0, 0 
78243, 0, 0, 0 
78244, 1, 1, 1 
78245, 0, 0, 2 
78246, 0, 0, 0 
78247, 1, 2, 1 
78248, 0, 0, 1 
78249, 2, 2, 3 
78250, 1, 0, 3 
78251, 1, 1, 2 
78252, 0, 0, 0 
78253, 1, 1, 2 
78254, 0, 1, 1 
78255, 0, 0, 0 
78256, 1, 0, 2 
78257, 1, 0, 3 
78258, 2, 0, 3 
78259, 0, 2, 2 
78260, 0, 0, 0 
78261, 0, 0, 1 
78262, 0, 0, 0 
78263, 0, 0, 0 
78264, 0, 0, 0 
78265, 0, 0, 0 
78266, 0, 0, 0 
78268, 0, 0, 0 
78269, 0, 0, 0 
78270, 0, 0, 0 
78275, 0, 0, 0 
78278, 0, 0, 0 
78279, 0, 0, 0 
78280, 0, 0, 0 
78283, 0, 0, 0 
78284, 0, 0, 0 
78285, 0, 0, 0 
78286, 0, 0, 0 
78287, 0, 0, 0 
78288, 1, 0, 3 
78289, 0, 0, 0 
78291, 0, 0, 0 
78292, 0, 0, 0 
78293, 0, 0, 0 
78294, 0, 0, 0 
78295, 0, 0, 0 
78296, 0, 0, 0 
78297, 0, 0, 0 
78298, 0, 0, 0 
78299, 0, 0, 0 
78330, 0, 0, 0 
78332, 0, 1, 0 
78333, 0, 0, 0 
78335, 0, 0, 0 
78336, 0, 0, 0 
78338, 0, 0, 0 
78339, 0, 0, 0 
78340, 0, 0, 0 
78341, 0, 0, 0 
78342, 0, 0, 0 
78343, 0, 0, 1 
78344, 0, 0, 0 
78347, 0, 0, 0 
78349, 0, 0, 0 
78350, 0, 0, 0 
78351, 0, 0, 0 
78352, 0, 0, 0 
78353, 0, 0, 0 
78355, 0, 0, 0 
78357, 0, 0, 0 
78358, 0, 0, 0 
78359, 0, 0, 0 
78360, 0, 0, 0 
78361, 0, 0, 0 
78362, 0, 0, 0 
78363, 1, 1, 1 
78364, 0, 0, 0 
78368, 0, 0, 0 
78369, 0, 0, 0 
78370, 0, 0, 0 
78371, 0, 0, 0 
78372, 0, 0, 0 
78373, 0, 0, 0 
78374, 0, 1, 1 
78375, 0, 0, 0 
78376, 0, 0, 0 
78377, 0, 0, 0 
78379, 0, 0, 0 
78380, 0, 0, 0 
78381, 0, 0, 0 
78382, 0, 1, 0 
78383, 0, 0, 0 
78384, 0, 0, 0 
78385, 0, 0, 0 
78387, 0, 0, 0 
78389, 0, 0, 0 
78390, 0, 0, 0 
78391, 0, 0, 0 
78393, 0, 0, 0 
78401, 0, 0, 0 
78402, 0, 0, 0 
78403, 0, 0, 0 
78404, 0, 0, 1 
78405, 0, 1, 0 
78406, 0, 0, 0 
78407, 0, 0, 0 
78408, 0, 0, 0 
78409, 0, 0, 0 
78410, 0, 1, 0 
78411, 3, 2, 2 
78412, 1, 1, 2 
78413, 0, 0, 0 
78414, 0, 1, 1 
78415, 0, 1, 0 
78416, 0, 0, 0 
78417, 0, 0, 0 
78418, 0, 1, 0 
78419, 0, 0, 0 
78426, 0, 0, 0 
78427, 0, 0, 0 
78460, 0, 0, 0 
78461, 0, 0, 0 
78463, 0, 0, 0 
78465, 0, 0, 0 
78466, 0, 0, 0 
78467, 0, 0, 0 
78468, 0, 0, 0 
78469, 0, 0, 0 
78470, 0, 0, 0 
78471, 0, 0, 0 
78472, 0, 0, 0 
78473, 0, 0, 0 
78474, 0, 0, 0 
78475, 0, 0, 0 
78476, 0, 0, 0 
78477, 0, 0, 0 
78478, 0, 0, 0 
78480, 0, 0, 0 
78501, 0, 1, 2 
78502, 0, 0, 0 
78503, 1, 0, 4 
78504, 2, 1, 3 
78505, 0, 0, 0 
78516, 0, 0, 0 
78520, 1, 1, 1 
78521, 2, 0, 1 
78522, 0, 0, 0 
78523, 0, 0, 0 
78526, 1, 0, 1 
78535, 0, 0, 0 
78536, 0, 0, 0 
78537, 0, 0, 0 
78538, 0, 0, 0 
78539, 2, 1, 2 
78540, 0, 0, 0 
78541, 0, 0, 0 
78542, 0, 0, 0 
78543, 0, 0, 0 
78545, 0, 0, 0 
78547, 0, 0, 0 
78548, 0, 0, 0 
78549, 0, 0, 0 
78550, 1, 1, 3 
78551, 0, 0, 0 
78552, 1, 1, 1 
78553, 0, 0, 0 
78557, 0, 0, 0 
78558, 0, 0, 0 
78559, 0, 0, 0 
78560, 0, 0, 0 
78561, 0, 0, 0 
78562, 0, 0, 0 
78563, 0, 0, 0 
78564, 0, 0, 0 
78565, 0, 0, 0 
78566, 0, 0, 0 
78567, 0, 0, 0 
78568, 0, 0, 0 
78569, 0, 0, 0 
78570, 0, 0, 1 
78572, 1, 1, 1 
78573, 1, 0, 0 
78574, 0, 0, 0 
78575, 0, 0, 0 
78576, 0, 0, 0 
78577, 1, 1, 1 
78578, 0, 0, 0 
78579, 0, 0, 0 
78580, 0, 0, 0 
78582, 0, 1, 0 
78583, 0, 0, 0 
78584, 0, 0, 0 
78585, 0, 0, 0 
78586, 0, 0, 0 
78588, 0, 0, 0 
78589, 0, 0, 0 
78590, 0, 0, 0 
78591, 0, 0, 0 
78592, 0, 0, 0 
78593, 0, 0, 0 
78594, 0, 0, 0 
78595, 0, 0, 0 
78596, 1, 1, 1 
78597, 0, 0, 0 
78598, 0, 0, 0 
78599, 0, 0, 0 
78602, 1, 1, 1 
78604, 0, 0, 0 
78605, 0, 0, 0 
78606, 0, 0, 0 
78607, 0, 0, 0 
78608, 0, 0, 0 
78609, 0, 0, 0 
78610, 0, 1, 1 
78611, 0, 0, 0 
78612, 0, 0, 0 
78613, 2, 2, 6 
78614, 0, 0, 0 
78615, 0, 0, 0 
78616, 0, 0, 0 
78617, 0, 0, 0 
78618, 0, 0, 0 
78619, 0, 0, 0 
78620, 0, 1, 0 
78621, 0, 1, 0 
78622, 0, 0, 0 
78623, 0, 0, 0 
78624, 0, 0, 0 
78626, 0, 2, 2 
78627, 0, 0, 0 
78628, 1, 0, 2 
78629, 0, 1, 0 
78630, 0, 0, 0 
78631, 0, 0, 0 
78632, 0, 0, 0 
78633, 0, 0, 0 
78634, 0, 1, 1 
78635, 0, 0, 0 
78636, 0, 0, 0 
78638, 0, 0, 0 
78639, 0, 0, 0 
78640, 1, 1, 2 
78641, 0, 1, 2 
78642, 0, 0, 0 
78643, 0, 1, 0 
78644, 0, 1, 0 
78645, 0, 0, 0 
78646, 0, 0, 0 
78648, 0, 0, 0 
78650, 0, 0, 0 
78651, 0, 0, 0 
78652, 0, 0, 0 
78653, 0, 1, 1 
78654, 1, 1, 1 
78655, 0, 0, 0 
78656, 0, 0, 0 
78657, 0, 0, 0 
78658, 0, 0, 0 
78659, 0, 0, 0 
78660, 1, 2, 3 
78661, 0, 0, 2 
78662, 0, 0, 1 
78663, 0, 0, 0 
78664, 1, 2, 3 
78665, 1, 1, 2 
78666, 2, 2, 5 
78667, 0, 0, 0 
78669, 0, 0, 0 
78670, 0, 0, 0 
78671, 0, 0, 0 
78672, 0, 0, 0 
78673, 0, 0, 0 
78674, 0, 0, 0 
78675, 0, 0, 0 
78676, 0, 0, 0 
78677, 0, 0, 0 
78680, 0, 0, 0 
78681, 0, 1, 4 
78682, 0, 0, 0 
78683, 0, 0, 0 
78691, 0, 0, 0 
78701, 1, 0, 6 
78702, 0, 0, 0 
78703, 0, 0, 4 
78704, 1, 2, 7 
78705, 0, 1, 3 
78708, 0, 0, 0 
78709, 0, 0, 0 
78710, 0, 0, 0 
78711, 0, 0, 0 
78712, 1, 0, 1 
78713, 1, 0, 1 
78714, 0, 0, 0 
78715, 0, 0, 0 
78716, 0, 0, 0 
78717, 1, 1, 2 
78718, 0, 0, 0 
78719, 0, 0, 0 
78720, 0, 0, 0 
78721, 0, 0, 0 
78722, 0, 1, 0 
78723, 0, 1, 2 
78724, 0, 0, 0 
78725, 0, 0, 0 
78726, 0, 1, 2 
78727, 1, 1, 2 
78728, 0, 1, 0 
78729, 0, 0, 1 
78730, 0, 0, 0 
78731, 0, 0, 3 
78732, 0, 0, 0 
78733, 0, 0, 0 
78734, 0, 1, 2 
78735, 1, 0, 0 
78736, 0, 0, 1 
78737, 0, 0, 1 
78738, 1, 0, 1 
78739, 0, 0, 0 
78741, 0, 1, 1 
78742, 0, 0, 0 
78744, 0, 1, 1 
78745, 0, 2, 0 
78746, 2, 1, 5 
78747, 0, 0, 0 
78748, 1, 2, 4 
78749, 0, 0, 4 
78750, 0, 1, 1 
78751, 0, 0, 0 
78752, 0, 1, 0 
78753, 1, 1, 0 
78754, 0, 1, 0 
78755, 0, 0, 0 
78756, 0, 0, 1 
78757, 0, 1, 1 
78758, 0, 1, 0 
78759, 1, 1, 4 
78760, 0, 1, 0 
78761, 0, 0, 0 
78762, 0, 0, 0 
78763, 0, 0, 0 
78764, 0, 0, 0 
78765, 0, 0, 0 
78766, 0, 0, 0 
78767, 0, 0, 0 
78768, 0, 0, 0 
78769, 0, 0, 0 
78772, 0, 0, 0 
78773, 0, 0, 0 
78774, 0, 0, 0 
78778, 0, 0, 0 
78779, 0, 0, 0 
78780, 0, 0, 0 
78781, 0, 0, 0 
78783, 0, 0, 0 
78785, 0, 0, 0 
78786, 0, 0, 0 
78788, 0, 0, 0 
78789, 0, 0, 0 
78798, 0, 0, 0 
78799, 0, 0, 0 
78801, 0, 1, 0 
78802, 0, 0, 0 
78827, 0, 0, 0 
78828, 0, 0, 0 
78829, 0, 0, 0 
78830, 0, 0, 0 
78832, 0, 0, 0 
78833, 0, 0, 0 
78834, 0, 0, 0 
78836, 0, 0, 0 
78837, 0, 0, 0 
78838, 0, 0, 0 
78839, 0, 0, 0 
78840, 1, 0, 1 
78841, 0, 0, 0 
78842, 0, 0, 0 
78843, 0, 0, 0 
78847, 0, 0, 0 
78850, 0, 0, 0 
78851, 0, 0, 0 
78852, 1, 0, 0 
78853, 0, 0, 0 
78860, 0, 0, 0 
78861, 0, 1, 0 
78870, 0, 0, 0 
78871, 0, 0, 0 
78872, 0, 0, 0 
78873, 0, 0, 0 
78877, 0, 0, 0 
78879, 0, 0, 0 
78880, 0, 0, 0 
78881, 0, 0, 0 
78883, 0, 0, 0 
78884, 0, 0, 0 
78885, 0, 0, 0 
78886, 0, 0, 0 
78931, 0, 0, 0 
78932, 0, 0, 0 
78933, 0, 0, 0 
78934, 0, 0, 0 
78935, 0, 1, 0 
78938, 0, 0, 0 
78940, 0, 0, 0 
78941, 0, 0, 0 
78942, 0, 1, 0 
78943, 0, 0, 0 
78944, 0, 0, 0 
78945, 0, 1, 0 
78946, 0, 0, 0 
78947, 0, 0, 0 
78948, 0, 0, 0 
78949, 0, 0, 0 
78950, 0, 0, 0 
78951, 0, 0, 0 
78952, 0, 0, 0 
78953, 0, 0, 0 
78954, 0, 0, 0 
78956, 0, 0, 0 
78957, 0, 0, 0 
78959, 0, 0, 0 
78960, 0, 0, 0 
78961, 0, 0, 0 
78962, 0, 0, 0 
78963, 0, 0, 0 
79001, 0, 0, 0 
79002, 0, 0, 0 
79003, 0, 0, 0 
79005, 0, 0, 0 
79007, 0, 1, 0 
79008, 0, 0, 0 
79009, 0, 0, 0 
79010, 0, 0, 0 
79011, 0, 0, 0 
79012, 0, 0, 1 
79013, 0, 0, 0 
79014, 0, 0, 0 
79015, 0, 1, 0 
79016, 1, 0, 1 
79018, 0, 0, 0 
79019, 0, 0, 0 
79021, 0, 0, 0 
79022, 0, 1, 0 
79024, 0, 0, 0 
79025, 0, 0, 0 
79027, 0, 0, 0 
79029, 0, 1, 0 
79031, 0, 0, 0 
79032, 0, 0, 0 
79033, 0, 0, 0 
79034, 0, 0, 0 
79035, 0, 0, 0 
79036, 0, 0, 0 
79039, 0, 0, 0 
79040, 0, 0, 0 
79041, 0, 0, 0 
79042, 0, 0, 0 
79043, 0, 0, 0 
79044, 0, 0, 0 
79045, 0, 1, 0 
79046, 0, 0, 0 
79051, 0, 0, 0 
79052, 0, 0, 0 
79053, 0, 0, 0 
79054, 0, 0, 0 
79056, 0, 0, 0 
79057, 0, 0, 0 
79058, 0, 0, 0 
79059, 0, 0, 0 
79061, 0, 0, 0 
79062, 0, 0, 0 
79063, 0, 0, 0 
79064, 0, 0, 0 
79065, 0, 1, 1 
79066, 0, 0, 0 
79068, 0, 0, 0 
79070, 0, 0, 0 
79072, 0, 1, 0 
79073, 0, 0, 0 
79077, 0, 0, 0 
79078, 0, 0, 0 
79079, 0, 1, 0 
79080, 0, 0, 0 
79081, 0, 0, 0 
79082, 0, 0, 0 
79083, 0, 0, 0 
79084, 0, 0, 0 
79085, 0, 0, 0 
79086, 0, 0, 0 
79087, 0, 0, 0 
79088, 0, 0, 0 
79091, 0, 0, 0 
79092, 0, 0, 0 
79093, 0, 0, 0 
79094, 0, 0, 0 
79095, 0, 0, 0 
79096, 0, 0, 0 
79097, 0, 0, 0 
79098, 0, 0, 0 
79101, 0, 0, 0 
79102, 0, 1, 0 
79103, 0, 1, 1 
79104, 0, 0, 0 
79105, 0, 0, 0 
79106, 1, 1, 0 
79107, 0, 1, 0 
79108, 0, 0, 0 
79109, 1, 2, 1 
79110, 0, 0, 0 
79111, 0, 0, 0 
79114, 0, 0, 0 
79116, 0, 0, 0 
79117, 0, 0, 0 
79118, 0, 0, 0 
79119, 1, 0, 0 
79120, 0, 0, 0 
79121, 1, 0, 1 
79124, 0, 0, 1 
79159, 0, 0, 0 
79166, 0, 0, 0 
79168, 0, 0, 0 
79172, 0, 0, 0 
79174, 0, 0, 0 
79178, 0, 0, 0 
79185, 0, 0, 0 
79187, 0, 0, 0 
79189, 0, 0, 0 
79201, 0, 0, 0 
79220, 0, 0, 0 
79221, 0, 0, 0 
79223, 0, 0, 0 
79225, 0, 0, 0 
79226, 0, 0, 0 
79227, 0, 0, 0 
79229, 0, 0, 0 
79230, 0, 0, 0 
79231, 0, 0, 0 
79232, 0, 0, 0 
79233, 0, 0, 0 
79234, 0, 0, 0 
79235, 0, 0, 0 
79236, 0, 0, 0 
79237, 0, 0, 0 
79239, 0, 0, 0 
79240, 0, 0, 0 
79241, 0, 0, 0 
79243, 0, 0, 0 
79244, 0, 0, 0 
79245, 0, 0, 0 
79247, 0, 0, 0 
79248, 0, 0, 0 
79250, 0, 0, 0 
79251, 0, 0, 0 
79252, 0, 0, 0 
79255, 0, 0, 0 
79256, 0, 0, 0 
79257, 0, 0, 0 
79258, 0, 0, 0 
79259, 0, 0, 0 
79261, 0, 0, 0 
79311, 0, 0, 0 
79312, 0, 0, 0 
79313, 0, 0, 0 
79314, 0, 0, 0 
79316, 0, 0, 0 
79320, 0, 0, 0 
79322, 0, 0, 0 
79323, 0, 0, 0 
79324, 0, 0, 0 
79325, 0, 0, 0 
79326, 0, 0, 0 
79329, 0, 0, 0 
79330, 0, 0, 0 
79331, 0, 0, 1 
79336, 0, 1, 1 
79338, 0, 0, 0 
79339, 0, 0, 0 
79342, 0, 0, 0 
79343, 0, 0, 0 
79344, 0, 0, 0 
79345, 0, 0, 0 
79346, 0, 0, 0 
79347, 0, 0, 0 
79350, 0, 0, 0 
79351, 0, 0, 0 
79353, 0, 0, 0 
79355, 0, 0, 0 
79356, 0, 0, 0 
79357, 0, 0, 0 
79358, 0, 0, 0 
79359, 0, 0, 0 
79360, 0, 2, 0 
79363, 0, 0, 1 
79364, 0, 0, 0 
79366, 0, 0, 0 
79367, 0, 0, 0 
79369, 0, 0, 0 
79370, 0, 0, 0 
79371, 0, 0, 0 
79372, 0, 0, 0 
79373, 0, 0, 0 
79376, 0, 0, 0 
79377, 0, 0, 0 
79378, 0, 0, 0 
79379, 0, 0, 0 
79380, 0, 0, 0 
79381, 0, 0, 0 
79382, 0, 0, 0 
79383, 0, 0, 0 
79401, 0, 1, 1 
79402, 0, 0, 1 
79403, 0, 0, 1 
79404, 0, 0, 0 
79405, 0, 0, 0 
79406, 0, 0, 0 
79407, 1, 0, 3 
79408, 0, 0, 0 
79409, 3, 0, 0 
79410, 1, 0, 0 
79411, 0, 0, 0 
79412, 0, 1, 0 
79413, 0, 0, 0 
79414, 1, 1, 0 
79415, 1, 0, 0 
79416, 1, 1, 1 
79423, 1, 1, 2 
79424, 2, 2, 3 
79430, 0, 0, 0 
79452, 0, 0, 0 
79453, 0, 0, 0 
79457, 0, 0, 0 
79464, 0, 0, 0 
79490, 0, 0, 0 
79491, 0, 0, 0 
79493, 0, 0, 0 
79499, 0, 0, 0 
79501, 0, 0, 0 
79502, 0, 0, 1 
79503, 0, 0, 0 
79504, 0, 0, 0 
79505, 0, 0, 0 
79506, 0, 0, 0 
79508, 0, 0, 0 
79510, 0, 0, 0 
79511, 0, 0, 0 
79512, 0, 0, 0 
79516, 0, 0, 0 
79517, 0, 0, 0 
79518, 0, 0, 0 
79519, 0, 0, 0 
79520, 0, 0, 0 
79521, 0, 0, 0 
79525, 0, 0, 0 
79526, 0, 0, 0 
79527, 0, 0, 0 
79528, 0, 0, 0 
79529, 0, 0, 0 
79530, 0, 0, 0 
79532, 0, 0, 0 
79533, 0, 0, 0 
79534, 0, 0, 0 
79535, 0, 0, 0 
79536, 0, 0, 0 
79537, 0, 0, 0 
79538, 0, 0, 0 
79539, 0, 0, 0 
79540, 0, 0, 0 
79541, 0, 0, 0 
79543, 0, 0, 0 
79544, 0, 0, 0 
79545, 0, 0, 0 
79546, 0, 0, 0 
79547, 0, 0, 0 
79548, 0, 0, 0 
79549, 0, 1, 0 
79550, 0, 0, 0 
79553, 0, 0, 0 
79556, 0, 1, 0 
79560, 0, 0, 0 
79561, 0, 0, 0 
79562, 0, 0, 0 
79563, 0, 0, 0 
79565, 0, 0, 0 
79566, 0, 0, 0 
79567, 0, 0, 0 
79601, 1, 1, 2 
79602, 0, 0, 0 
79603, 0, 0, 0 
79604, 0, 0, 0 
79605, 0, 2, 2 
79606, 2, 0, 1 
79607, 0, 0, 0 
79608, 0, 0, 0 
79697, 0, 0, 0 
79698, 0, 0, 0 
79699, 1, 0, 1 
79701, 1, 0, 1 
79702, 0, 0, 0 
79703, 1, 0, 0 
79704, 0, 0, 0 
79705, 1, 0, 3 
79706, 0, 0, 0 
79707, 1, 0, 2 
79708, 0, 0, 0 
79710, 0, 0, 0 
79711, 0, 0, 0 
79712, 0, 0, 0 
79713, 0, 0, 0 
79714, 0, 0, 0 
79718, 0, 0, 0 
79719, 0, 0, 0 
79720, 0, 1, 0 
79721, 0, 0, 0 
79730, 0, 0, 0 
79731, 0, 0, 0 
79733, 0, 0, 0 
79734, 0, 0, 0 
79735, 0, 0, 0 
79738, 0, 0, 0 
79739, 0, 0, 0 
79740, 0, 0, 0 
79741, 0, 0, 0 
79742, 0, 0, 0 
79743, 0, 0, 0 
79744, 0, 0, 0 
79745, 0, 0, 0 
79748, 0, 0, 0 
79749, 0, 0, 0 
79752, 0, 0, 0 
79754, 0, 0, 0 
79755, 0, 0, 0 
79756, 0, 0, 0 
79758, 0, 0, 0 
79759, 0, 0, 0 
79760, 0, 0, 0 
79761, 0, 0, 1 
79762, 1, 1, 4 
79763, 0, 0, 0 
79764, 0, 0, 0 
79765, 0, 0, 0 
79766, 0, 0, 0 
79768, 0, 0, 0 
79769, 0, 0, 0 
79770, 0, 0, 0 
79772, 0, 0, 0 
79776, 0, 0, 0 
79777, 0, 0, 0 
79778, 0, 0, 0 
79780, 0, 0, 0 
79781, 0, 0, 0 
79782, 0, 0, 0 
79783, 0, 0, 0 
79785, 0, 0, 0 
79786, 0, 0, 0 
79788, 0, 0, 0 
79789, 0, 0, 0 
